URL,diagnosis,comment1,path1,ankiimage1,comment2,ankiimage2,comment3,ankiimage3
https://www.atlasophthalmology.net/photo.jsf?node=533&locale=en,keratoconus,This side view shows the conical shape of the central cornea ,"#Optho::Cornea::Dystrophies,HereditaryKeratopathies,Bilateral::Non-inflammatoryCornealEktasias::Keratoconus","<img src=""533.jpg"">",After repeated episodes of acute swelling the central cornea scars down. Stage 4.,"<img src=""3029.jpg"">",Stromal scar after acute keratoconus,"<img src=""7343.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=2828&locale=en,ectopia of the lens,Temporally located coloboma and cataract,"#Optho::Lens::CongenitalandJuvenileCataracts,UsuallyBilateral(seealso:CongenitalSyndromes)::EctopiaoftheLens,LensDisplacement","<img src=""2828.jpg"">","Retroillumination. Wavelike deformation of the equator (arrows), also called coloboma of the lens and zonula. Zonule fibers are reduced or missing","<img src=""2829.jpg"">",A congenital defect with missing zonule fibers. Usually found nasally inferior but also elsewhere. Homocystinuria has to be ruled out,"<img src=""2830.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=2845&locale=en,morning glory disc anomaly,"This congenitally anomalous disc has features of both the morning glory disc anomaly and peripapillary staphyloma. The central glial tuft, the radially-disposed vessels, and the peripapillary pigmentary disturbance are all consistent with the morning glory
disc anomaly. At the same time, the disc is relatively well-defined, and it appears to reside at the bottom of a deep, cup-shaped ectasia, features that are suggestive
of a peripapillary staphyloma.
",#Optho::OpticNerve::CongenitalAnomalies(Abnormalities)::MorningGloryDiscAnomaly,"<img src=""2845.jpg"">","Same optic disc, photographed several seconds later.  The retina within the area of excavation is elevated and thrown into fusiform radial folds.  The vessels that traverse these folds now appear to originate in closer proximity to one another.  The centripetal bulging of the retinal folds creates the illusion of a contractile disc anomaly.","<img src=""3194.jpg"">","The optic disc is enlarged, ill defined, and situated within a funnel-shaped area of posterior excavation.  Irregular hyperpigmentation of the peripapillary zone is present.  The retinal vessels emanate from the disc in radial fashion, and it is difficult to distinguish arterioles from venules.  A whitish tuft of glial tissue is situated centrally.
















































","<img src=""3195.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=689&locale=en,vossius' ring,Deposit of melanocytes from  pupillary border of the iris due to contusion. ,#Optho::Lens::Trauma(Injury),"<img src=""689.jpg"">",Imprint of melanocytes from  pupillary border of the iris due to contusion. Retroillumination. Note also the subtle lens changes.,"<img src=""690.jpg"">",Deposit of melanocytes from  pupillary border of the iris after contusion,"<img src=""718.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=10381&locale=en,"bilateral optic disk edema and macular star figure in malignant arterial hypertension (os, oct)","OCT: OS, edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.

Patient: 21 years of age, male, visual acuity 0.4 at OD and 0.3 at OS. IOP 16/17 mmHg, pupils normally reactive to light and isocoric, no relative afferent pupillary defect, extraocular motility examination normal, no nystagmus. 
General Medical History: headache, systemic blood pressure measured 200/120 mmHg.
Ocular Medical History: decrease of vision since two weeks, blurry vision of increasing severity at night.
Main Complaint: blurry vision.
Purpose: to present optic nerve head edema in acute arterial hypertension.
Methods: Colour Photography Posterior Segment, Optical Coherence Tomography OCT.
Findings:
Colour Photography Posterior Segment: bilateral grade IV optic disk edema with surrounding peripapillary flame-shaped hemorrhages, macular star figure, reduced retinal arterial caliber, cotton wool patches, choroidal abnormalities. 
OCT: edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.
OCT RNFL circle scans:  grade IV papilledema, edema of all retinal layers, intraretinal fluid temporal and nasal to the disc, subretinal fluid temporal and nasal to the disc.
Discussion: Patients with chronic essential hypertension may have only mild changes in the size of retinal vessels. Patients with acute arterial hypertension can develop optic disk swelling with retinal hemorrhages and cotton wool spots. Optic disk edema (grade IV hypertensive retinopathy) is a marker of malignant hypertension. 1-2 Hypertensive optic neuropathy and optic disk edema leads to hypoxia at the optic nerve head producing proximal axoplasmic flow stasis and secondary axonal swelling. Thus optic disk swelling is caused by obstruction of axonal transport at the lamina cribrosa.  Etiologies of optic disk edema include also elevated intracranial pressure, inflammation, infection, demyelination, ischemia, compression, infiltration, toxic insults, metabolic deficiency, and mitochondrial disorders. Presence of a macular star figure in combination of optic disk swelling suggests inflammation, infection, increased ICP, or ischemia. 
Literature:
(1) Lee AG, Beaver HA. Acute bilateral optic disk edema with a macular star figure in a 12-year-old girl. Surv Ophthalmol. 2002 Jan-Feb;47(1):42-9.
(2) S Kishi, M.O Tso, S.S Hayreh. Fundus lesions in malignant hypertension. II. A pathologic study of experimental hypertensive optic neuropathy. Arch Ophthalmol, 103 (1985), pp. 1198–1206
","#Optho::HypertensiveRetinopathy::BilateralOpticDiskEdemaandMacularStarFigureinMalignantArterialHypertension(ColourPhotographyPosteriorPole,OCT)","<img src=""10381.jpg"">","OCT: OS, edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.

Patient: 21 years of age, male, visual acuity 0.4 at OD and 0.3 at OS. IOP 16/17 mmHg, pupils normally reactive to light and isocoric, no relative afferent pupillary defect, extraocular motility examination normal, no nystagmus. 
General Medical History: headache, systemic blood pressure measured 200/120 mmHg.
Ocular Medical History: decrease of vision since two weeks, blurry vision of increasing severity at night.
Main Complaint: blurry vision.
Purpose: to present optic nerve head edema in acute arterial hypertension.
Methods: Colour Photography Posterior Segment, Optical Coherence Tomography OCT.
Findings:
Colour Photography Posterior Segment: bilateral grade IV optic disk edema with surrounding peripapillary flame-shaped hemorrhages, macular star figure, reduced retinal arterial caliber, cotton wool patches, choroidal abnormalities. 
OCT: edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.
OCT RNFL circle scans:  grade IV papilledema, edema of all retinal layers, intraretinal fluid temporal and nasal to the disc, subretinal fluid temporal and nasal to the disc.
Discussion: Patients with chronic essential hypertension may have only mild changes in the size of retinal vessels. Patients with acute arterial hypertension can develop optic disk swelling with retinal hemorrhages and cotton wool spots. Optic disk edema (grade IV hypertensive retinopathy) is a marker of malignant hypertension. 1-2 Hypertensive optic neuropathy and optic disk edema leads to hypoxia at the optic nerve head producing proximal axoplasmic flow stasis and secondary axonal swelling. Thus optic disk swelling is caused by obstruction of axonal transport at the lamina cribrosa.  Etiologies of optic disk edema include also elevated intracranial pressure, inflammation, infection, demyelination, ischemia, compression, infiltration, toxic insults, metabolic deficiency, and mitochondrial disorders. Presence of a macular star figure in combination of optic disk swelling suggests inflammation, infection, increased ICP, or ischemia. 
Literature:
(1) Lee AG, Beaver HA. Acute bilateral optic disk edema with a macular star figure in a 12-year-old girl. Surv Ophthalmol. 2002 Jan-Feb;47(1):42-9.
(2) S Kishi, M.O Tso, S.S Hayreh. Fundus lesions in malignant hypertension. II. A pathologic study of experimental hypertensive optic neuropathy. Arch Ophthalmol, 103 (1985), pp. 1198–1206
","<img src=""10382.jpg"">","OCT RNFL circle scan OS:  grade IV papilledema, edema of all retinal layers, intraretinal fluid temporal and nasal to the disc, subretinal fluid temporal and nasal to the disc.

Patient: 21 years of age, male, visual acuity 0.4 at OD and 0.3 at OS. IOP 16/17 mmHg, pupils normally reactive to light and isocoric, no relative afferent pupillary defect, extraocular motility examination normal, no nystagmus. 
General Medical History: headache, systemic blood pressure measured 200/120 mmHg.
Ocular Medical History: decrease of vision since two weeks, blurry vision of increasing severity at night.
Main Complaint: blurry vision.
Purpose: to present optic nerve head edema in acute arterial hypertension.
Methods: Colour Photography Posterior Segment, Optical Coherence Tomography OCT.
Findings:
Colour Photography Posterior Segment: bilateral grade IV optic disk edema with surrounding peripapillary flame-shaped hemorrhages, macular star figure, reduced retinal arterial caliber, cotton wool patches, choroidal abnormalities. 
OCT: edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.
OCT RNFL circle scans:  grade IV papilledema, edema of all retinal layers, intraretinal fluid temporal and nasal to the disc, subretinal fluid temporal and nasal to the disc.
Discussion: Patients with chronic essential hypertension may have only mild changes in the size of retinal vessels. Patients with acute arterial hypertension can develop optic disk swelling with retinal hemorrhages and cotton wool spots. Optic disk edema (grade IV hypertensive retinopathy) is a marker of malignant hypertension. 1-2 Hypertensive optic neuropathy and optic disk edema leads to hypoxia at the optic nerve head producing proximal axoplasmic flow stasis and secondary axonal swelling. Thus optic disk swelling is caused by obstruction of axonal transport at the lamina cribrosa.  Etiologies of optic disk edema include also elevated intracranial pressure, inflammation, infection, demyelination, ischemia, compression, infiltration, toxic insults, metabolic deficiency, and mitochondrial disorders. Presence of a macular star figure in combination of optic disk swelling suggests inflammation, infection, increased ICP, or ischemia. 
Literature:
(1) Lee AG, Beaver HA. Acute bilateral optic disk edema with a macular star figure in a 12-year-old girl. Surv Ophthalmol. 2002 Jan-Feb;47(1):42-9.
(2) S Kishi, M.O Tso, S.S Hayreh. Fundus lesions in malignant hypertension. II. A pathologic study of experimental hypertensive optic neuropathy. Arch Ophthalmol, 103 (1985), pp. 1198–1206
","<img src=""10383.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=1905&locale=en,choroideremia,Sex-linked recessive disease with progressive atrophy of choroid and RPE toward the posterior pole. Only a small island of intact retina and choroid is left in the fovea while the white sclera becomes visible,"#Optho::Choroid::HeredatitaryDegenerationsandAtrophy::Choroideremia,Hereditary::Case","<img src=""1905.jpg"">","Central hyperpigmentation, peripheral depigmentation","<img src=""8665.jpg"">","Central hyperpigmentation, peripherial atrophy of retinal pigment epithelium","<img src=""8666.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=6075&locale=en,conjunctivitis lignosa,This young child has bilaterally whitish material located in the inferior cul de sacs and slightly bulging upper lids.,#Optho::Conjunctiva::ConjunctivitisLignosa,"<img src=""6075.jpg"">",After eversion of the lid a pedunculated rather solid tumor becomes visible.,"<img src=""7001.jpg"">",Solid tumor over tarsal area of upper lid. Rubs the cornea and obscures nearly the optical axis.,"<img src=""7005.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=3159&locale=en,molluscum contagiosum,"Slightly elevated tumor(s) on the lid margin with whitish spots on their surface. Can induce chronic folicular conjunctivitis, thus  needs surgical removal","#Optho::Lids::Blepharitis,Infection::ViralLidInfections","<img src=""3159.jpg"">",May develop anywhere on the skin. Is caused by  a papilloma virus and often associated with follicular conjunctivitis. ,"<img src=""4219.jpg"">","Discrete flesh-colored elevated lesions of diameter ranging from 1-5mm with umbilicated center. Caused by pox virus. Treatment options include incision and currettage, excision(for lid margin lesions), topical treatment with trichloroacetic acid, isotretinoin, salicylic acid, cryotherapy, laser therapy. Eyelid molluscum may be the initial manifestation of acquired immunodeficiency syndrome, in which case, they are larger and more aggressive.","<img src=""9263.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=10379&locale=en,"bilateral optic disk edema and macular star figure in malignant arterial hypertension (od, oct)","OCT: OD, edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.

Patient: 21 years of age, male, visual acuity 0.4 at OD and 0.3 at OS. IOP 16/17 mmHg, pupils normally reactive to light and isocoric, no relative afferent pupillary defect, extraocular motility examination normal, no nystagmus. 
General Medical History: headache, systemic blood pressure measured 200/120 mmHg.
Ocular Medical History: decrease of vision since two weeks, blurry vision of increasing severity at night.
Main Complaint: blurry vision.
Purpose: to present optic nerve head edema in acute arterial hypertension.
Methods: Colour Photography Posterior Segment, Optical Coherence Tomography OCT.
Findings:
Colour Photography Posterior Segment: bilateral grade IV optic disk edema with surrounding peripapillary flame-shaped hemorrhages, macular star figure, reduced retinal arterial caliber, cotton wool patches, choroidal abnormalities. 
OCT: edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.
OCT RNFL circle scans:  grade IV papilledema, edema of all retinal layers, intraretinal fluid temporal and nasal to the disc, subretinal fluid temporal and nasal to the disc.
Discussion: Patients with chronic essential hypertension may have only mild changes in the size of retinal vessels. Patients with acute arterial hypertension can develop optic disk swelling with retinal hemorrhages and cotton wool spots. Optic disk edema (grade IV hypertensive retinopathy) is a marker of malignant hypertension. 1-2 Hypertensive optic neuropathy and optic disk edema leads to hypoxia at the optic nerve head producing proximal axoplasmic flow stasis and secondary axonal swelling. Thus optic disk swelling is caused by obstruction of axonal transport at the lamina cribrosa.  Etiologies of optic disk edema include also elevated intracranial pressure, inflammation, infection, demyelination, ischemia, compression, infiltration, toxic insults, metabolic deficiency, and mitochondrial disorders. Presence of a macular star figure in combination of optic disk swelling suggests inflammation, infection, increased ICP, or ischemia. 
Literature:
(1) Lee AG, Beaver HA. Acute bilateral optic disk edema with a macular star figure in a 12-year-old girl. Surv Ophthalmol. 2002 Jan-Feb;47(1):42-9.
(2) S Kishi, M.O Tso, S.S Hayreh. Fundus lesions in malignant hypertension. II. A pathologic study of experimental hypertensive optic neuropathy. Arch Ophthalmol, 103 (1985), pp. 1198–1206
","#Optho::HypertensiveRetinopathy::BilateralOpticDiskEdemaandMacularStarFigureinMalignantArterialHypertension(ColourPhotographyPosteriorPole,OCT)","<img src=""10379.jpg"">","OCT: OD, edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.

Patient: 21 years of age, male, visual acuity 0.4 at OD and 0.3 at OS. IOP 16/17 mmHg, pupils normally reactive to light and isocoric, no relative afferent pupillary defect, extraocular motility examination normal, no nystagmus. 
General Medical History: headache, systemic blood pressure measured 200/120 mmHg.
Ocular Medical History: decrease of vision since two weeks, blurry vision of increasing severity at night.
Main Complaint: blurry vision.
Purpose: to present optic nerve head edema in acute arterial hypertension.
Methods: Colour Photography Posterior Segment, Optical Coherence Tomography OCT.
Findings:
Colour Photography Posterior Segment: bilateral grade IV optic disk edema with surrounding peripapillary flame-shaped hemorrhages, macular star figure, reduced retinal arterial caliber, cotton wool patches, choroidal abnormalities. 
OCT: edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.
OCT RNFL circle scans:  grade IV papilledema, edema of all retinal layers, intraretinal fluid temporal and nasal to the disc, subretinal fluid temporal and nasal to the disc.
Discussion: Patients with chronic essential hypertension may have only mild changes in the size of retinal vessels. Patients with acute arterial hypertension can develop optic disk swelling with retinal hemorrhages and cotton wool spots. Optic disk edema (grade IV hypertensive retinopathy) is a marker of malignant hypertension. 1-2 Hypertensive optic neuropathy and optic disk edema leads to hypoxia at the optic nerve head producing proximal axoplasmic flow stasis and secondary axonal swelling. Thus optic disk swelling is caused by obstruction of axonal transport at the lamina cribrosa.  Etiologies of optic disk edema include also elevated intracranial pressure, inflammation, infection, demyelination, ischemia, compression, infiltration, toxic insults, metabolic deficiency, and mitochondrial disorders. Presence of a macular star figure in combination of optic disk swelling suggests inflammation, infection, increased ICP, or ischemia. 
Literature:
(1) Lee AG, Beaver HA. Acute bilateral optic disk edema with a macular star figure in a 12-year-old girl. Surv Ophthalmol. 2002 Jan-Feb;47(1):42-9.
(2) S Kishi, M.O Tso, S.S Hayreh. Fundus lesions in malignant hypertension. II. A pathologic study of experimental hypertensive optic neuropathy. Arch Ophthalmol, 103 (1985), pp. 1198–1206
","<img src=""10380.jpg"">","OCT RNFL circle scan OD:  grade IV papilledema, edema of all retinal layers, intraretinal fluid temporal and nasal to the disc, subretinal fluid temporal and nasal to the disc.

Patient: 21 years of age, male, visual acuity 0.4 at OD and 0.3 at OS. IOP 16/17 mmHg, pupils normally reactive to light and isocoric, no relative afferent pupillary defect, extraocular motility examination normal, no nystagmus. 
General Medical History: headache, systemic blood pressure measured 200/120 mmHg.
Ocular Medical History: decrease of vision since two weeks, blurry vision of increasing severity at night.
Main Complaint: blurry vision.
Purpose: to present optic nerve head edema in acute arterial hypertension.
Methods: Colour Photography Posterior Segment, Optical Coherence Tomography OCT.
Findings:
Colour Photography Posterior Segment: bilateral grade IV optic disk edema with surrounding peripapillary flame-shaped hemorrhages, macular star figure, reduced retinal arterial caliber, cotton wool patches, choroidal abnormalities. 
OCT: edema of all retinal layers, intraretinal fluid temporal to the disc, subretinal fluid temporal to the disc.
OCT RNFL circle scans:  grade IV papilledema, edema of all retinal layers, intraretinal fluid temporal and nasal to the disc, subretinal fluid temporal and nasal to the disc.
Discussion: Patients with chronic essential hypertension may have only mild changes in the size of retinal vessels. Patients with acute arterial hypertension can develop optic disk swelling with retinal hemorrhages and cotton wool spots. Optic disk edema (grade IV hypertensive retinopathy) is a marker of malignant hypertension. 1-2 Hypertensive optic neuropathy and optic disk edema leads to hypoxia at the optic nerve head producing proximal axoplasmic flow stasis and secondary axonal swelling. Thus optic disk swelling is caused by obstruction of axonal transport at the lamina cribrosa.  Etiologies of optic disk edema include also elevated intracranial pressure, inflammation, infection, demyelination, ischemia, compression, infiltration, toxic insults, metabolic deficiency, and mitochondrial disorders. Presence of a macular star figure in combination of optic disk swelling suggests inflammation, infection, increased ICP, or ischemia. 
Literature:
(1) Lee AG, Beaver HA. Acute bilateral optic disk edema with a macular star figure in a 12-year-old girl. Surv Ophthalmol. 2002 Jan-Feb;47(1):42-9.
(2) S Kishi, M.O Tso, S.S Hayreh. Fundus lesions in malignant hypertension. II. A pathologic study of experimental hypertensive optic neuropathy. Arch Ophthalmol, 103 (1985), pp. 1198–1206
","<img src=""10385.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=1922&locale=en,melanocytoma of the optic disc,Small pigmented tumor that spread from the upper disc into the choroid. Its peripheral edge looks fuzzy.,"#Optho::OpticNerve::OpticNeuropathies::CompressiveOpticNeuropathies::Melanocytoma::Case,MelanocytomaoftheOpticDisc","<img src=""1922.jpg"">","Large, jet-black, elevated tumor extending beyond the disc with fuzzy borders.","<img src=""1966.jpg"">",Black pigmentation of half of the optic disc. The pigmented cells derive from normally occurring melanocytes in the lamina cribrosa. Usually benign.,"<img src=""3244.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=10879&locale=en,"healthy fellow eye, od (triton oct, color photo)","Triton OCT, Color Photo, OD: regular cupping, no rim loss

Patient: 56 years of age, female, BCVA 1.0 at OD, 1.0 at OS; IOP 13/ 14 mmHg under topical therapy, visual field defects at OS; glaucoma of left eye caused by steroids.
","#Optho::Glaucomas,OcularHypertension::Trauma(Injury)andSecondaryGlaucomas::SteroidResponderOpen-angleGlaucomainOS(TritonOCT)","<img src=""10879.jpg"">","Triton OCT, OD, Color Photo: regular optic nerve head, no focal rim loss.


Patient: 56 years of age, female, BCVA 1.0 at OD, 1.0 at OS; IOP 13/ 14 mmHg under topical therapy, visual field defects at OS; suspected glaucoma of left eye caused by steroids.
","<img src=""10904.jpg"">","Triton OCT, OD, Color Photo: regular optic nerve head, no focal rim loss, regular appearance of retinal vessels, no hemorhages. 

Patient: 55 years of age, male, BCVA 1.0 at OD, 1/35 at OS; IOP 12/ 15 mmHg; arterial hypertension
","<img src=""10915.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=9183&locale=en,neovascular glaucoma after ischemic crvo (colour image),"Male, 51 years of age, BCVA Light Perception, IOP 52 mmHg  
Neovascular glaucoma with an intraocular pressure of 52 mmHg after ischemic central retinal vein occlusion.
The colour image showing an iris neovascularization. The resulting secondary glaucoma is due to a formation of a fibrovascular membrane on the anterior surface of the iris (rubeosis iridis). The membrane extends into the chamber angle and leads to irreversible obliteration of the outflow system, with a corresponding rise in intraocular pressure. 
",#Optho::IrisandCiliaryBody::Rubeosisiridis(seealso:NeovascularGlaucoma)::NeovascularGlaucomaafterIschemicCRVO(ColourImage),"<img src=""9183.jpg"">","Male, 51 years of age, BCVA Light Perception, IOP 52 mmHg  
Neovascular glaucoma with an intraocular pressure of 52 mmHg after ischemic central retinal vein occlusion.
The colour image showing an iris neovascularization. The resulting secondary glaucoma is due to a formation of a fibrovascular membrane on the anterior surface of the iris (rubeosis iridis). The membrane extends into the chamber angle and leads to irreversible obliteration of the outflow system, with a corresponding rise in intraocular pressure. 
","<img src=""9184.jpg"">","Male, 51 years of age, BCVA Light Perception, IOP 52 mmHg  
Neovascular glaucoma with an intraocular pressure of 52 mmHg after ischemic central retinal vein occlusion.
The colour image showing an iris neovascularization. The resulting secondary glaucoma is due to a formation of a fibrovascular membrane on the anterior surface of the iris (rubeosis iridis). The membrane extends into the chamber angle and leads to irreversible obliteration of the outflow system, with a corresponding rise in intraocular pressure. 
","<img src=""9185.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=5831&locale=en,tonic pupil,"Top: This 29-year-old man reported that his right pupil had been dilated for six weeks.  On direct light stimulation, the right pupil showed minimal reaction while that on the left reacted normally.  Slit lamp examination revealed that the dysfunction of the iris sphincter muscle in the right eye was sectoral, with some segments retaining contractile ability and others showing complete paralysis.  Eyelids and ocular motility were normal.
Bottom: Following instillation of weak-strength (0.125%) pilocarpine into both eyes, the right pupil constricts to the point where it is smaller than the left pupil.  The demonstration of this phenomenon, termed denervation supersensitivity, helps to confirm the diagnosis of tonic pupil.

Unilateral or bilateral tonic pupils reflect damage to post-ganglionic parasympathetic fibers, either at the level of the ciliary ganglion or along the course of the short ciliary nerves.
",#Optho::Neuro-Ophthalmology::PupillaryAbnormalities::NeurogenicDisorders::TonicPupil,"<img src=""5831.jpg"">","Top:This patient has almost 2 mm of anisocoria in bright light.
Bottom:In relative darkness, the anisocoria is markedly diminished.

Anisocoria that is more pronounced in bright light than in dim light suggests that the larger pupil is the abnormal one and that the clinical signs reflect parasympathetic dysfunction.  Note, however, that there are a number of exceptions to this general rule.
","<img src=""5832.jpg"">","Top:The anisocoria in this patient is due to a tonic pupil in the right eye, based on the concurrence of sectoral palsy of the iris sphincter and denervation supersensitivity to weak-strength miotics.
Bottom: When the patient fixates on a near target, the dilated right pupil constricts slowly and progressively until it becomes slightly smaller than the simultaneously constricted left pupil.  This is an example of light-near dissociation.  In patients with unilateral or bilateral tonic pupils, light-near dissociation is due to aberrant reinnervation of the paretic iris sphincter muscle by fibers that originally innervated the ciliary muscle.
","<img src=""5833.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=10359&locale=en,thygeson's superficial punctate keratitis (colour photography anterior segment),"Colour photography anterior segment: slightly elevated, grayish-white subepithelial opacities, highly reflective dots in the epithelium, no conjunctival congestion.

Patient: 32 years of age, male, BCVA 0.8 at OD, 1.0 at OS.
General Medical History: empty. 
Ocular Medical History: resolution of epithelial lesions and symptoms while using topical corticosteroids within last 6 months.
Main Complaint: stitching. 
Purpose: to present an superficial punctate keratitis.
Methods: Colour photography anterior segment, slit lamp.
Findings: 
Colour photography anterior segment: slightly elevated, grayish-white subepithelial opacities, highly reflective dots in the epithelium, no conjunctival congestion.
Slit lamp: several rough punctate intraepithelial opacities, slightly above the niveau of the surrounding epithelium. Discussion:
Thygeson's superficial punctate keratitis (TSPK) is a chronic disease with exacerbations and remissions over years. Hallmarks include multiple, whitish-gray, intraepithelial corneal lesions with minimal conjunctival involvement. Etiology is controversial. Thygeson's superficial punctate keratitis has a genetic association with HLA-DR3, an antigen associated with immunogenic responses. Treatment consists of artificial tears, corticosteroids, topical cyclosporine, or soft contact lenses.
Literature:
(1) Duszak RS. Diagnosis and management of Thygeson's superficial punctate keratitis. Optometry. 2007 Jul;78(7):333-8.
(2) Jiang C, Wang Z, Zhang Y, Sun X. Clinical analyses of 21 cases of Thygeson's superficial punctate keratitis. Zhonghua Yan Ke Za Zhi. 2015 Mar;51(3):173-7.
","#Optho::Cornea::Keratitis,Keratouveitis(Infectious/Non-Infectious/Neuroparalytic/Parasitic)::Thygeson'sSuperficialPunctateKeratitis(ColourPhotographyAnteriorSegment,SlitLamp)","<img src=""10359.jpg"">","Colour photography anterior segment: slightly elevated, grayish-white subepithelial opacities, highly reflective dots in the epithelium, no conjunctival congestion.

Patient: 32 years of age, male, BCVA 0.8 at OD, 1.0 at OS.
General Medical History: empty. 
Ocular Medical History: resolution of epithelial lesions and symptoms while using topical corticosteroids within last 6 months.
Main Complaint: stitching. 
Purpose: to present an superficial punctate keratitis.
Methods: Colour photography anterior segment, slit lamp.
Findings: 
Colour photography anterior segment: slightly elevated, grayish-white subepithelial opacities, highly reflective dots in the epithelium, no conjunctival congestion.
Slit lamp: several rough punctate intraepithelial opacities, slightly above the niveau of the surrounding epithelium. Discussion:
Thygeson's superficial punctate keratitis (TSPK) is a chronic disease with exacerbations and remissions over years. Hallmarks include multiple, whitish-gray, intraepithelial corneal lesions with minimal conjunctival involvement. Etiology is controversial. Thygeson's superficial punctate keratitis has a genetic association with HLA-DR3, an antigen associated with immunogenic responses. Treatment consists of artificial tears, corticosteroids, topical cyclosporine, or soft contact lenses.
Literature:
(1) Duszak RS. Diagnosis and management of Thygeson's superficial punctate keratitis. Optometry. 2007 Jul;78(7):333-8.
(2) Jiang C, Wang Z, Zhang Y, Sun X. Clinical analyses of 21 cases of Thygeson's superficial punctate keratitis. Zhonghua Yan Ke Za Zhi. 2015 Mar;51(3):173-7.
","<img src=""10360.jpg"">","Colour photography anterior segment: slightly elevated, grayish-white subepithelial opacities, highly reflective dots in the epithelium, no conjunctival congestion.

Patient: 32 years of age, male, BCVA 0.8 at OD, 1.0 at OS.
General Medical History: empty. 
Ocular Medical History: resolution of epithelial lesions and symptoms while using topical corticosteroids within last 6 months.
Main Complaint: stitching. 
Purpose: to present an superficial punctate keratitis.
Methods: Colour photography anterior segment, slit lamp.
Findings: 
Colour photography anterior segment: slightly elevated, grayish-white subepithelial opacities, highly reflective dots in the epithelium, no conjunctival congestion.
Slit lamp: several rough punctate intraepithelial opacities, slightly above the niveau of the surrounding epithelium. Discussion:
Thygeson's superficial punctate keratitis (TSPK) is a chronic disease with exacerbations and remissions over years. Hallmarks include multiple, whitish-gray, intraepithelial corneal lesions with minimal conjunctival involvement. Etiology is controversial. Thygeson's superficial punctate keratitis has a genetic association with HLA-DR3, an antigen associated with immunogenic responses. Treatment consists of artificial tears, corticosteroids, topical cyclosporine, or soft contact lenses.
Literature:
(1) Duszak RS. Diagnosis and management of Thygeson's superficial punctate keratitis. Optometry. 2007 Jul;78(7):333-8.
(2) Jiang C, Wang Z, Zhang Y, Sun X. Clinical analyses of 21 cases of Thygeson's superficial punctate keratitis. Zhonghua Yan Ke Za Zhi. 2015 Mar;51(3):173-7.
","<img src=""10361.jpg"">"
https://www.atlasophthalmology.net/photo.jsf?node=1665&locale=en,cysticercosis,Same patient. Intravitreal cyst with evaginated scolex (head). The cysticercus presumably invaded the vitreous from the macular area where  a large chorioretinal scar has developed.,"#Optho::SystemicDiseases::Infections::Parasites::Cysticercosis::Case,Cysticercosis","<img src=""1665.jpg"">","Signs of intraocular inflammation with hazy media, retinal detachment and whitish subretinal material. 7-year-old girl.  Differential diagnosis: retinoblastoma","<img src=""3824.jpg"">",Subretinal cyst with invaginated scolex (head). This cyst was observed to have changed position as documented by the changes in the pigment epithelium.,"<img src=""4494.jpg"">"
